geo type,geography,year,category,value
county,Franklin,2022-10,Unreported,49
county,Grand Isle,2022-10,Hispanic,0
county,Grand Isle,2022-10,Native American,0
county,Grand Isle,2022-10,Non Hispanic,*
county,Grand Isle,2022-10,Unknown,0
county,Grand Isle,2022-10,Unreported,*
county,Lamoille,2022-10,Hispanic,*
county,Lamoille,2022-10,Native American,0
county,Lamoille,2022-10,Non Hispanic,326
county,Lamoille,2022-10,Unknown,*
county,Lamoille,2022-10,Unreported,10
county,Orange,2022-10,Hispanic,*
county,Orange,2022-10,Native American,0
county,Orange,2022-10,Non Hispanic,177
county,Orange,2022-10,Unknown,0
county,Orange,2022-10,Unreported,*
county,Orleans,2022-10,Hispanic,*
county,Orleans,2022-10,Native American,0
county,Orleans,2022-10,Non Hispanic,372
county,Orleans,2022-10,Unknown,*
county,Orleans,2022-10,Unreported,20
county,Rutland,2022-10,Hispanic,*
county,Rutland,2022-10,Native American,0
county,Rutland,2022-10,Non Hispanic,786
county,Rutland,2022-10,Unknown,*
county,Rutland,2022-10,Unreported,22
county,Washington,2022-10,Hispanic,*
county,Washington,2022-10,Native American,0
county,Washington,2022-10,Non Hispanic,329
county,Washington,2022-10,Unknown,*
county,Washington,2022-10,Unreported,11
county,Windham,2022-10,Hispanic,*
county,Windham,2022-10,Native American,0
county,Windham,2022-10,Non Hispanic,315
county,Windham,2022-10,Unknown,*
county,Windham,2022-10,Unreported,63
county,Windsor,2022-10,Hispanic,19
county,Windsor,2022-10,Native American,0
county,Windsor,2022-10,Non Hispanic,469
county,Windsor,2022-10,Unknown,*
county,Windsor,2022-10,Unreported,*
county,Addison,2022-09,Hispanic,*
county,Addison,2022-09,Native American,0
county,Addison,2022-09,Non Hispanic,326
county,Addison,2022-09,Unknown,*
county,Addison,2022-09,Unreported,44
county,Bennington,2022-09,Hispanic,*
county,Bennington,2022-09,Native American,0
county,Bennington,2022-09,Non Hispanic,524
county,Bennington,2022-09,Unknown,*
county,Bennington,2022-09,Unreported,36
county,Caledonia,2022-09,Hispanic,*
county,Caledonia,2022-09,Native American,0
county,Caledonia,2022-09,Non Hispanic,551
